typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","20210101","2021","52","2021","36","AUS","Australia","M","Import","144","LKA","Sri Lanka","0","W00","World","H5","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1707.5","false","8","kg","1707.5","false","1707.5","false","0","false","22930.652","20626.502","22930.652","0","false","true",
"C","A","20210101","2021","52","2021","36","AUS","Australia","M","Import","152","CHL","Chile","0","W00","World","H5","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","19270","false","8","kg","19270","false","19270","false","19585","false","122254.75","119504.635","122254.75","0","false","true",
"C","A","20210101","2021","52","2021","36","AUS","Australia","M","Import","156","CHN","China","0","W00","World","H5","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","121750","false","8","kg","121750","false","121750","false","0","false","537901.846","523102.762","537901.846","0","false","true",
"C","A","20210101","2021","52","2021","36","AUS","Australia","M","Import","170","COL","Colombia","0","W00","World","H5","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","12107925.68","false","8","kg","12107925.68","false","12107925.68","false","0","false","58600286.131","57001601.906","58600286.131","0","false","true",
"C","A","20210101","2021","52","2021","36","AUS","Australia","M","Import","188","CRI","Costa Rica","0","W00","World","H5","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1296022.1","false","8","kg","1296022.1","false","1296022.1","false","0","false","6805481.798","6658545.962","6805481.798","0","false","true",
"C","A","20210101","2021","52","2021","36","AUS","Australia","M","Import","191","HRV","Croatia","0","W00","World","H5","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","6411","false","8","kg","6411","false","6411","false","0","false","37366.589","35660.971","37366.589","0","false","true",
"C","A","20210101","2021","52","2021","36","AUS","Australia","M","Import","196","CYP","Cyprus","0","W00","World","H5","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4053.1","false","8","kg","4053.1","false","4053.1","false","0","false","44704.609","40491.72","44704.609","0","false","true",
"C","A","20210101","2021","52","2021","36","AUS","Australia","M","Import","208","DNK","Denmark","0","W00","World","H5","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","115319.32","false","8","kg","115319.32","false","115319.32","false","115327.1","false","744593.675","716634.961","744593.675","0","false","true",
"C","A","20210101","2021","52","2021","36","AUS","Australia","M","Import","214","DOM","Dominican Rep.","0","W00","World","H5","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","18750","false","8","kg","18750","false","18750","false","20760","false","130960.218","127514.705","130960.218","0","false","true",
"C","A","20210101","2021","52","2021","36","AUS","Australia","M","Import","218","ECU","Ecuador","0","W00","World","H5","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","20442.21","false","8","kg","20442.21","false","20442.21","false","0","false","206439.499","185736.345","206439.499","0","false","true",
"C","A","20210101","2021","52","2021","36","AUS","Australia","M","Import","222","SLV","El Salvador","0","W00","World","H5","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","829858.44","false","8","kg","829858.44","false","829858.44","false","839731.5","false","3966796.607","3840505.722","3966796.607","0","false","true",
"C","A","20210101","2021","52","2021","36","AUS","Australia","M","Import","231","ETH","Ethiopia","0","W00","World","H5","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","6082540","false","8","kg","6082540","false","6082540","false","0","false","27604105.937","26883440.843","27604105.937","0","false","true",
"C","A","20210101","2021","52","2021","36","AUS","Australia","M","Import","246","FIN","Finland","0","W00","World","H5","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","720","false","8","kg","720","false","720","false","800","false","8423.261","7704.93","8423.261","0","false","true",
"C","A","20210101","2021","52","2021","36","AUS","Australia","M","Import","251","FRA","France","0","W00","World","H5","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1030395.65","false","8","kg","1030395.65","false","1030395.65","false","1674631","false","18735119.594","17030259.943","18735119.594","0","false","true",
"C","A","20210101","2021","52","2021","36","AUS","Australia","M","Import","262","DJI","Djibouti","0","W00","World","H5","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","211680","false","8","kg","211680","false","211680","false","213856","false","676594.27","660035.475","676594.27","0","false","true",
"C","A","20210101","2021","52","2021","36","AUS","Australia","M","Import","276","DEU","Germany","0","W00","World","H5","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1403096.68","false","8","kg","1403096.68","false","1403096.68","false","0","false","26220779.828","25462331.99","26220779.828","0","false","true",
"C","A","20210101","2021","52","2021","36","AUS","Australia","M","Import","300","GRC","Greece","0","W00","World","H5","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","36487","false","8","kg","36487","false","36487","false","0","false","346875.535","332211.5","346875.535","0","false","true",
"C","A","20210101","2021","52","2021","36","AUS","Australia","M","Import","320","GTM","Guatemala","0","W00","World","H5","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3008866.1","false","8","kg","3008866.1","false","3008866.1","false","0","false","14553153.076","14161744.549","14553153.076","0","false","true",
"C","A","20210101","2021","52","2021","36","AUS","Australia","M","Import","340","HND","Honduras","0","W00","World","H5","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","7991053.6","false","8","kg","7991053.6","false","7991053.6","false","0","false","30783105.312","29791905.892","30783105.312","0","false","true",
"C","A","20210101","2021","52","2021","36","AUS","Australia","M","Import","344","HKG","China, Hong Kong SAR","0","W00","World","H5","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","5770.23","false","8","kg","5770.23","false","5770.23","false","7999","false","187793.136","176784.375","187793.136","0","false","true",
"C","A","20210101","2021","52","2021","36","AUS","Australia","M","Import","360","IDN","Indonesia","0","W00","World","H5","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3894306.9","false","8","kg","3894306.9","false","3894306.9","false","0","false","11305753.903","11027332.551","11305753.903","0","false","true",
"C","A","20210101","2021","52","2021","36","AUS","Australia","M","Import","368","IRQ","Iraq","0","W00","World","H5","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","440","false","8","kg","440","false","440","false","0","false","2082.865","1538.336","2082.865","0","false","true",
"C","A","20210101","2021","52","2021","36","AUS","Australia","M","Import","372","IRL","Ireland","0","W00","World","H5","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1","false","8","kg","1","false","1","false","24","false","1280.378","1040.922","1280.378","0","false","true",
"C","A","20210101","2021","52","2021","36","AUS","Australia","M","Import","380","ITA","Italy","0","W00","World","H5","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4204566.11","false","8","kg","4204566.11","false","4204566.11","false","0","false","27806224.545","25715096.891","27806224.545","0","false","true",
"C","A","20210101","2021","52","2021","36","AUS","Australia","M","Import","388","JAM","Jamaica","0","W00","World","H5","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1113.9","false","8","kg","1113.9","false","1113.9","false","1669","false","63587.821","54154.805","63587.821","0","false","true",
"C","A","20210101","2021","52","2021","36","AUS","Australia","M","Import","392","JPN","Japan","0","W00","World","H5","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1613.51","false","8","kg","1613.51","false","1613.51","false","0","false","31675.076","30409.797","31675.076","0","false","true",
"C","A","20210101","2021","52","2021","36","AUS","Australia","M","Import","400","JOR","Jordan","0","W00","World","H5","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","87014","false","8","kg","87014","false","87014","false","0","false","835685.435","796052.151","835685.435","0","false","true",
"C","A","20210101","2021","52","2021","36","AUS","Australia","M","Import","404","KEN","Kenya","0","W00","World","H5","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1622259","false","8","kg","1622259","false","1622259","false","0","false","10872009.278","10458391.615","10872009.278","0","false","true",
